chromosome	start	end	gene	log2	cn	depth	probes	weight	sem	ci_lo	ci_hi	pi_lo	pi_hi
chr8	121833419	122503168	SMILR	-0.011308	2	40.0895	867	778.015	0.00788178	-0.0251506	0.00367182	-0.547458	0.367376
chr8	122503168	125347132	SMILR,LINC01151,ZHX2,DERL1,TBC1D31,FAM83A,MIR4663,C8orf76,ZHX1-C8orf76,ATAD2,NTAQ1,FBXO32,KLHL38,ANXA13,FAM91A1,FAM91A1,FER1L6,FER1L6-AS2,LOC101927588,TMEM65,TRMT12,RNF139-AS1,RNF139,TATDN1,TATDN1,NDUFB9,MTSS1,MIR4662B,LINC00964,ZNF572,LOC105375744,SQLE,WASHC5,NSMCE2	0.100922	2	41.0125	3907	3383.39	0.00413486	0.0932664	0.108143	-0.430154	0.57488
chr8	125347132	125426092	NSMCE2	-0.00571504	2	39.2499	112	90.365	0.0282417	-0.0485405	0.0500277	-0.53061	0.594515
chr8	125426092	129422730	TRIB1,LINC00861,LOC101927657,LRATD2,PCAT1,PCAT2,PRNCR1,CASC19,CCAT1,CASC21,CASC8,CASC11,MYC,PVT1,PVT1,MIR1208,LINC00824,LINC00976,LINC00977,CCDC26	0.0553508	2	39.5771	5354	4775.9	0.00348146	0.0474976	0.0618139	-0.481039	0.525586
chr8	129422730	129430485	CCDC26	-0.621786	1	23.3359	10	8.38019	0.0643702	-0.732893	-0.499305	-0.940171	-0.346319
chr8	129430485	129571484	CCDC26	0.0837261	2	40.3503	189	170.569	0.0167271	0.0478451	0.11131	-0.385129	0.525024
chr8	129571484	129911294	CCDC26,GSDMC,CYRIB	-0.0141044	2	38.3608	448	398.011	0.0109681	-0.0326926	0.00847945	-0.49976	0.431977
chr8	129911294	130547203	CYRIB,ASAP1	0.0898586	2	40.7019	894	784.981	0.00787917	0.0737706	0.106678	-0.402168	0.504034
chr8	130547203	131894455	ADCY8	-0.0382276	2	36.2003	1795	1592.47	0.00577505	-0.0477856	-0.0279402	-0.584395	0.374968
chr8	131894455	132069295	EFR3A,OC90,HHLA1	0.135751	2	43.7985	225	204.733	0.013867	0.107908	0.159346	-0.240183	0.52845
chr8	132069295	132758079	HHLA1,KCNQ3,HPYR1,LRRC6,TMEM71	-0.0447643	2	33.5223	940	807.968	0.00792049	-0.0591126	-0.0299005	-0.561786	0.395538
chr8	132758079	133777507	TMEM71,PHF20L1,TG,TG,CCN4,CCN4,NDRG1,ST3GAL1,LOC105375773,LOC101927798	0.121862	2	38.3655	1410	1217.92	0.00722207	0.10749	0.134526	-0.408014	0.67307
chr8	133777507	134450075	LOC101927822	-0.0390299	2	34.6302	910	785.818	0.0083462	-0.0562729	-0.0254008	-0.612143	0.433391
chr8	134450075	134868845	ZFAT,MIR30B,MIR30D,NCRNA00250,LOC101927845	0.154333	2	41.9669	570	505.325	0.00993942	0.137762	0.173989	-0.317698	0.604929
chr8	134868845	139761535	LOC101927845,LINC01591,KHDRBS3,LINC02055,LOC101927915,LOC401478,LOC401478,FAM135B,COL22A1,KCNK9,TRAPPC9	-0.0563866	2	34.6123	6535	5612.56	0.00319532	-0.0628839	-0.0510773	-0.630108	0.411109
chr8	139761535	141169418	TRAPPC9,CHRAC1,AGO2,PTK2,DENND3	0.00299055	2	37.6519	1937	1666.06	0.00681852	-0.0114328	0.0145599	-0.616645	0.56869
chr8	141169418	141313943	DENND3,SLC45A4	0.176173	2	43.9184	199	167.745	0.0205675	0.139308	0.223258	-0.406593	0.76358
chr8	141313943	141407002	LINC01300,GPR20,PTP4A3	0.0132636	2	34.7674	131	110.9	0.0253728	-0.025645	0.0548251	-0.556884	0.656792
chr8	141407002	142657670	PTP4A3,MROH5,MIR1302-7,MIR4472-1,LINC00051,TSNARE1,ADGRB1,ARC,LOC101928087,JRK	-0.174557	2	28.5015	1690	1291.39	0.00761471	-0.188028	-0.159991	-0.829658	0.421185
chr8	142657670	142790210	JRK,PSCA,LY6K,LNCOC1,THEM6,SLURP1,LYPD2,LYNX1-SLURP2,LY6D	0.0413244	2	37.36	184	159.324	0.0213322	0.00314653	0.0804258	-0.551165	0.551211
chr8	142790210	143501553	GML,CYP11B1,CYP11B2,LY6E-DT,LY6E,C8orf31,LY6L,LY6H,GPIHBP1,ZFP41,GLI4,MINCR,ZNF696,TOP1MT,RHPN1-AS1,RHPN1,MAFA-AS1,MAFA,ZC3H3	-0.142528	2	32.0901	973	811.394	0.0101309	-0.162601	-0.1212	-0.810097	0.432465
chr8	143501553	143619288	ZC3H3,GSDMD,MROH6,NAPRT,EEF1D,TIGD5,PYCR3,GFUS	0.0969794	2	39.839	154	132.267	0.0257051	0.0515507	0.135271	-0.483149	0.876259
chr8	143619288	143786373	-,ZNF623,ZNF707,LINC02878,CCDC166,LOC101928160,MAPK15,FAM83H,IQANK1	-0.175786	2	33.8809	225	189.141	0.0251901	-0.219355	-0.126878	-1.02049	0.524961
chr8	143786373	144013382	IQANK1,SCRIB,PUF60,NRBP2,EPPK1,PLEC,PARP10,GRINA,SPATC1	0.139489	2	41.3885	283	237.576	0.0198118	0.102454	0.177249	-0.433092	0.835603
chr8	144013382	145077931	SPATC1,SMPD5,OPLAH,EXOSC4,GPAA1,CYC1,SHARPIN,MAF1,WDR97,HGH1,MROH1,BOP1,HSF1,DGAT1,SCRT1,TMEM249,FBXL6,SLC52A2,LOC101928902,ADCK5,CPSF1,SLC39A4,VPS28,TONSL,CYHR1,KIFC2,FOXH1,PPP1R16A,GPT,MFSD3,RECQL4,LRRC14,C8orf82,ARHGAP39,ZNF251,ZNF34,RPL8,ZNF517,LOC100130027,ZNF7,COMMD5,ZNF250,ZNF16,ZNF252P,ZNF252P-AS1,C8orf33	-0.116181	2	34.1469	1419	1179.89	0.00942315	-0.132002	-0.10015	-0.848316	0.564874
chr9	11409	186249	DDX11L5,WASHC1,MIR1302-9,FAM138F,PGM5P3-AS1,FOXD4,CBWD1	0.155392	2	46.3207	223	192.634	0.0198814	0.116034	0.190985	-0.409329	0.716088
chr9	186249	201759	-	-0.234407	2	34.9636	22	17.795	0.0596694	-0.347163	-0.0962073	-0.669264	0.244017
chr9	201759	7411072	DOCK8-AS1,DOCK8,KANK1,KANK1,DMRT1,DMRT3,LINC01230,DMRT2,-,SMARCA2,VLDLR-AS1,VLDLR,KCNV2,PUM3,LINC01231,RFX3,RFX3-AS1,GLIS3,SLC1A1,SPATA6L,CDC37L1-DT,CDC37L1,AK3,RCL1,RCL1,JAK2,INSL6,INSL4,RLN2,RLN1,PLGRKT,CD274,PDCD1LG2,RIC1,ERMP1,MLANA,KIAA2026,RANBP6,IL33,TPD52L3,UHRF2,GLDC,KDM4C,KDM4C	0.0854157	2	42.0063	9490	8363.41	0.00255671	0.0810155	0.090417	-0.460809	0.5209
chr9	7411072	12693624	DMAC1,PTPRD,PTPRD,PTPRD-AS2,TYRP1	-0.021176	2	40.028	6422	5851.64	0.00287836	-0.0269576	-0.016273	-0.563664	0.362505
chr9	12693624	22172327	TYRP1,LURAP1L-AS1,LURAP1L,SNORD137,MPDZ,LINC01235,LINC00583,NFIB,ZDHHC21,CER1,FREM1,LOC389705,TTC39B,SNAPC3,PSIP1,CCDC171,C9orf92,BNC2,CNTLN,SH3GL2,ADAMTSL1,SAXO1,RRAGA,HAUS6,PLIN2,DENND4C,RPS6,ACER2,SLC24A2,MLLT3,FOCAD,HACD4,IFNB1,IFNW1,IFNA21,IFNA4,IFNA7,IFNA10,IFNA16,IFNA17,IFNA14,IFNA22P,IFNA5,KLHL9,IFNA6,IFNA13,IFNA2,IFNA8,IFNA1,MIR31HG,MTAP,CDKN2A-DT,CDKN2A,CDKN2B-AS1	0.0455019	2	41.2127	12297	10946.7	0.00225909	0.0416088	0.0488975	-0.514639	0.478614
chr9	22172327	25508379	DMRTA1,LINC01239,-,LOC101929563,ELAVL2,IZUMO3	-0.0539796	2	39.0711	4015	3615	0.00387408	-0.059198	-0.0470495	-0.654046	0.343326
chr9	25509084	25743143	TUSC1	0.0817379	2	46.7867	290	262.994	0.0122131	0.0603232	0.101404	-0.315231	0.500712
chr9	25743143	26883830	LINC01241,LOC100506422,CAAP1	-0.0308064	2	38.9692	1477	1337.82	0.00587556	-0.0408235	-0.0215937	-0.539501	0.375187
chr9	26883830	27576139	CAAP1,PLAA,IFT74,TEK,LINC00032,EQTN,MOB3B,MOB3B,C9orf72	0.117981	2	44.0736	923	796.999	0.00795385	0.106243	0.136256	-0.429231	0.561623
chr9	27576139	32989116	LINGO2,LINC01242,LINC01243,ACO1,DDX58,TOPORS,NDUFB6,TAF1L,TMEM215,APTX	-0.0330848	2	39.5294	6458	5831.08	0.00311223	-0.038203	-0.0275502	-0.61848	0.394533
chr9	32989116	33300020	APTX,DNAJA1,SMU1,B4GALT1,B4GALT1-AS1,SPINK4,BAG1,CHMP5,NFX1	0.149877	2	43.9191	423	355.797	0.0115385	0.133677	0.165506	-0.368093	0.601095
chr9	33300020	34976506	NFX1,AQP7,AQP3,NOL6,SUGT1P1,ANKRD18B,ANXA2P2,PTENP1,PTENP1-AS,LINC01251,PRSS3,UBE2R2,UBAP2,DCAF12,UBAP1,KIF24,NUDT2,MYORG,C9orf24,FAM219A,DNAI1,ENHO,CNTFR,RPP25L,DCTN3,ARID3C,SIGMAR1,GALT,IL11RA,CCL27,LOC730098,CCL19,CCL21,FAM205A,FAM205BP,FAM205C,PHF24	-0.0407506	2	37.7404	2272	1873.48	0.00573102	-0.0507428	-0.030914	-0.618737	0.474851
chr9	34976506	35118916	PHF24,DNAJB5-DT,DNAJB5,C9orf131,VCP,FANCG,PIGO,STOML2,FAM214B	0.100262	2	41.2896	201	160.704	0.0166303	0.0676467	0.1273	-0.435707	0.490017
chr9	35118916	35474235	UNC13B,ATP8B5P	-0.0608543	2	36.7357	485	417.366	0.0111608	-0.0806617	-0.0381365	-0.566317	0.36899
chr9	35474940	36449953	ATP8B5P,RUSC2,FAM166B,TESK1,CD72,LOC101926948,SIT1,CCDC107,ARHGEF39,CA9,TPM2,TLN1,CREB3,GBA2,RGP1,NPR2,SPAG8,HINT2,FAM221B,TMEM8B,OR13J1,HRCT1,SPAAR,OR2S2,RECK,GLIPR2,CCIN,CLTA,GNE,RNF38	0.0665302	2	41.2417	1346	1129.78	0.00710365	0.0514067	0.0787097	-0.476934	0.542323
chr9	36449953	37402405	-,MELK,MIR4475,PAX5,EBLN3P,ZCCHC7	-0.0250498	2	37.9168	1292	1071.98	0.00782175	-0.0394649	-0.0105467	-0.608737	0.499277
chr9	37402405	37426375	GRHPR	0.351016	3	51.9854	34	28.5576	0.0434884	0.265535	0.428835	-0.0680552	0.801232
chr9	37426375	37901544	GRHPR,ZBTB5,POLR1E,FBXO10,TOMM5,FRMPD1,TRMT10B,EXOSC3,DCAF10,SLC25A51	0.00300115	2	38.5223	650	551.155	0.0108324	-0.0126949	0.0294467	-0.561164	0.523653
chr9	37901544	38264618	SLC25A51,SHB	0.166585	2	41.847	505	446.445	0.0115533	0.142972	0.18869	-0.335822	0.682301
chr9	38265323	38937892	ALDH1B1,IGFBPL1,FAM95C,ANKRD18A,FAM201A	-0.0627566	2	35.0827	899	749.784	0.0102832	-0.0813437	-0.043321	-0.70705	0.476754
chr9	38937892	39152916	CNTNAP3	0.17308	2	50.7857	247	190.293	0.0194349	0.14068	0.206365	-0.35104	0.800888
chr9	39152916	39444081	CNTNAP3,CNTNAP3,SPATA31A1,FAM74A1,ZNF658B	-0.423286	1	26.8883	327	229.631	0.0228433	-0.463584	-0.378101	-1.42467	0.210369
chr9	39444081	39455360	ZNF658B	-0.0376392	2	42.1121	16	13.0586	0.057319	-0.117039	0.0527321	-0.522798	0.242919
chr9	39455360	39711980	ZNF658B	0.151386	2	47.6308	341	276.469	0.0152357	0.122164	0.181456	-0.441528	0.662718
chr9	39711980	39735245	-	-0.329523	1	27.6654	28	19.8863	0.050552	-0.434438	-0.225888	-0.887918	0.048314
chr9	39735245	39988339	-,GLIDR,FGF7P3,FGF7P3,LOC102724238	0.0758394	2	46.1012	282	228.196	0.0184233	0.0309196	0.107338	-0.470649	0.738224
chr9	39988339	40000324	-	-0.554767	1	27.7113	11	9.45506	0.123379	-0.787054	-0.361224	-1.33005	-0.138257
chr9	40003144	40201249	-	0.142662	2	48.3191	218	177.797	0.0191658	0.104169	0.182064	-0.400765	0.676902
chr9	40201249	40274569	-	-0.264548	1	33.47	88	73.4817	0.0482784	-0.356195	-0.165638	-1.55608	0.329703
chr9	40274569	40455753	FAM95B1,GXYLT1P3,-	0.192708	2	51.1757	215	177.359	0.0199197	0.154455	0.226936	-0.429103	0.739099
chr9	40455753	40562208	AQP7P3,LOC102724580,LOC102724580	-0.839945	1	23.731	121	92.3423	0.0667027	-0.987771	-0.7006	-2.24233	0.0572175
chr9	40562913	40576308	LOC102724580	-0.0300387	2	41.1033	18	14.6636	0.0781444	-0.188735	0.080257	-0.700766	0.43312
chr9	40576308	40593933	LOC102724580	0.494577	3	62.5831	23	17.5427	0.0535566	0.372412	0.646968	0.0951106	1.04791
chr9	40593933	40693338	-	-0.262787	1	32.5295	115	92.5805	0.0356497	-0.323476	-0.205189	-1.14129	0.285988
chr9	40693338	40814597	-	0.0057077	2	43.5082	141	118.207	0.0191237	-0.0271357	0.0360865	-0.493978	0.391227
chr9	40814597	40861832	-	-0.526239	1	39.5708	26	8.98706	0.0369455	-0.622333	-0.436679	-0.811099	-0.157665
chr9	40883687	41744490	FRG1HP,PGM5P2,LOC440896,LOC440896,FOXD4L6,CBWD3,LOC107984035,FAM27E2,FAM242F	0.167631	2	51.3421	833	638.412	0.0120525	0.146204	0.18922	-0.534784	0.779574
chr9	41744490	41776920	-	-0.349163	1	31.1024	43	36.5717	0.0919962	-0.524058	-0.211185	-1.43541	0.571643
chr9	41776920	41970089	CNTNAP3B	0.312514	3	57.6284	217	156.265	0.016634	0.274824	0.340045	-0.212407	0.741715
chr9	41970089	42233759	CNTNAP3B,SPATA31A6,FAM74A7	-0.0275349	2	40.0357	347	296.107	0.0152537	-0.0535014	0.00114718	-0.726546	0.470927
chr9	42233759	42346559	-	0.224083	3	54.1685	126	92.6293	0.0244212	0.172045	0.274867	-0.367637	0.735605
chr9	42346559	42467113	-	-0.10427	2	36.4929	158	135.972	0.0252375	-0.13987	-0.0592549	-0.864622	0.413934
chr9	42467113	42508708	-	0.248495	3	48.2352	57	49.3575	0.0298089	0.207129	0.304639	-0.143666	0.679204
chr9	42508708	43215117	LOC103908605,LOC101927827,-,XLOC_007697,LOC102724904	-0.136699	2	36.0826	847	711.912	0.0115883	-0.15644	-0.121257	-0.880388	0.450617
chr9	43215117	43266486	-	0.0117255	2	45.2655	41	33.3352	0.0443422	-0.0620236	0.0865713	-0.523995	0.49369
chr9	43266486	62296263	-,SPATA31A5,FAM74A6,SPATA31A5,FAM74A4,FAM27C,LOC105379807,LOC102723709	-0.527657	1	29.7472	2484	1702.4	0.0125269	-0.557596	-0.507639	-1.97327	0.351039
chr9	62296263	62407643	LOC102724238,FGF7P6	0.0870966	2	46.2232	119	100.358	0.0218131	0.041561	0.129794	-0.294489	0.567553
chr9	62407643	62725569	FGF7P6,LINC01189,LINC01189,LOC103908605,LOC103908604	-0.157236	2	34.5336	405	334.497	0.0174449	-0.182828	-0.123326	-0.973109	0.44793
chr9	62725569	62932957	-,LINC01410,LERFS,LOC728673	0.361797	3	61.6138	95	64.7783	0.0403626	0.297467	0.437218	-0.251271	1.10794
chr9	62932957	63278210	LOC101928381,LOC101928195,LOC101928195,LOC101928195,LOC286297,-	-0.595559	1	25.8028	290	221.606	0.0314879	-0.662835	-0.52902	-1.6497	0.254228
chr9	63278914	63395094	AQP7P3,LOC100996643	0.166915	2	48.466	140	112.426	0.0253927	0.124812	0.213893	-0.44924	0.627729
chr9	63395094	63759238	-	-0.100954	2	38.7288	346	299.062	0.0164586	-0.118552	-0.0683727	-0.873162	0.387143
chr9	63759238	64134307	LINC00537,FRG1JP,FLJ43315	0.0964527	2	47.2274	336	277.687	0.0162911	0.0668234	0.124294	-0.511627	0.696711
chr9	64185013	65280059	-,ANKRD20A4-ANKRD20A20P,LOC100996643,LOC100996643,LOC101928381,LOC105379443	-0.254662	1	34.758	1036	833.798	0.0139526	-0.279401	-0.229581	-1.29341	0.408293
chr9	65280059	65397694	FOXD4L5	0.159768	2	50.1152	75	62.1014	0.0296691	0.108693	0.204577	-0.410945	0.606469
chr9	65397694	65545111	-	-0.185933	2	32.882	205	178.11	0.0201674	-0.222642	-0.147001	-0.767062	0.306681
chr9	65545111	65837029	CBWD5,FOXD4L4,LOC101928381,LOC105379443	-0.00690668	2	40.7239	287	233.062	0.0208307	-0.0517715	0.0356046	-0.831398	0.603263
chr9	65837029	65910379	LOC105379443,AQP7P3	-0.463597	1	28.141	86	65.3439	0.0461213	-0.541197	-0.368214	-1.38042	0.196013
chr9	65910379	66851578	AQP7P3,GXYLT1P3,FAM95B1,LOC642929	0.11656	2	47.18	886	736.334	0.0102566	0.0973701	0.134812	-0.568921	0.670955
chr9	66851578	67265488	ZNF658,FAM74A3,SPATA31A3,LOC105379450,CNTNAP3P2	-0.037307	2	39.5164	539	459.395	0.0131415	-0.0611266	-0.0140902	-0.756141	0.538137
chr9	67265488	67438244	CNTNAP3P2	0.179305	2	50.8101	215	162.705	0.02022	0.140861	0.219894	-0.427116	0.688305
chr9	67438244	67709718	-	-0.228979	2	31.6837	355	289.986	0.0184693	-0.264982	-0.197878	-1.02766	0.374987
chr9	67709718	70422260	LOC102723709,FAM27E3,FAM27B,ANKRD20A1,CBWD3,FOXD4L3,PGM5-AS1,PGM5,TMEM252,LINC01506,PIP5K1B,PRKACG,FXN,TJP2,BANCR,FAM189A2,APBA1,PTAR1,C9orf135-DT,C9orf135,MAMDC2,SMC5-AS1,SMC5,KLF9,KLF9	0.0922289	2	42.1962	3153	2734.73	0.00468626	0.0845239	0.100939	-0.470506	0.5712
chr9	70422260	70702144	TRPM3	0.00196638	2	36.7334	388	342.695	0.0130198	-0.0175784	0.024017	-0.561554	0.503396
chr9	70702144	70742329	TRPM3	-0.526981	1	24.8652	48	24.8803	0.0348019	-0.631125	-0.447097	-0.974603	-0.193445
chr9	70742329	71622872	TRPM3	-0.00011535	2	38.9426	1156	1050.9	0.00662413	-0.0091334	0.0110639	-0.490235	0.406356
chr9	71622872	71773741	CEMIP2	0.200796	3	49.6222	210	178.937	0.0155553	0.176645	0.234313	-0.253789	0.618461
chr9	71773741	72134700	ABHD17B,C9orf85,C9orf57,GDA	-0.0129538	2	41.2925	484	409.974	0.0111701	-0.0336652	0.00804538	-0.551755	0.411809
chr9	72134700	73189377	GDA,GDA,LINC01504,ZFAND5,TMC1,TMC1,LINC01474,ALDH1A1,ANXA1	0.0755399	2	44.0988	1393	1203.43	0.00618606	0.0656059	0.0863909	-0.419724	0.501469
chr9	73189377	74945527	LOC101927358,RORB-AS1,RORB,TRPM6	-0.0165178	2	40.2676	2193	1988.45	0.00481507	-0.0245155	-0.00731126	-0.518988	0.371079
chr9	74945527	75240921	C9orf40,CARNMT1-AS1,CARNMT1,NMRK1,OSTF1	0.0996647	2	44.6378	390	342.277	0.0116148	0.0829126	0.118469	-0.404737	0.528912
chr9	75241626	75362886	-	-0.137882	2	39.067	159	133.545	0.0207455	-0.188612	-0.095454	-0.771328	0.344404
chr9	75362886	76923047	PCSK5,PCSK5,RFK,RPSAP9,GCNT1,PRUNE2	0.0328517	2	39.3009	2117	1887.71	0.00522954	0.0230385	0.040126	-0.507683	0.477461
chr9	76923047	77156401	FOXB2	-0.0992828	2	36.8114	324	278.598	0.0148372	-0.131045	-0.0723309	-0.637528	0.385117
chr9	77156401	78046813	VPS13A-AS1,VPS13A,GNA14,GNAQ	0.069412	2	42.7904	1169	1035.1	0.00707414	0.0574425	0.081675	-0.423976	0.486598
chr9	78046813	78772961	CEP78,PSAT1	0.00486514	2	38.5439	952	837.119	0.0081	-0.0101927	0.0152327	-0.564466	0.478482
chr9	78772961	80508666	LOC101927450,TLE4,LINC01507	0.0566312	2	41.0786	2278	2084.37	0.00483317	0.0479989	0.0658271	-0.433968	0.468208
chr9	80508666	80547441	-	-0.231366	2	37.6034	50	42.7602	0.0447208	-0.30702	-0.16671	-0.970227	0.210308
chr9	80547441	81368764	-	-0.00280225	2	40.9753	1011	912.198	0.00740721	-0.0171269	0.0081058	-0.551192	0.384653
chr9	81368764	81636663	TLE1	0.204739	3	47.1074	363	318.713	0.0124113	0.178461	0.229326	-0.27447	0.663222
chr9	81636663	82974749	TLE1,LOC101927502,SPATA31D5P,SPATA31D4,SPATA31D3,SPATA31D1	-0.0242646	2	38.1614	1805	1578.68	0.00560683	-0.0339502	-0.0150112	-0.543332	0.405794
chr9	82974749	84346676	RASEF,FRMD3,IDNK,UBQLN1,LOC105376114,GKAP1,KIF27,C9orf64,HNRNPK,RMI1,LOC101927575,SLC28A3	0.0438883	2	40.7226	1848	1595.68	0.00591115	0.0342021	0.0542972	-0.494298	0.512061
chr9	84346676	84545485	SLC28A3	-0.137695	2	34.594	273	232.038	0.0171474	-0.16606	-0.112853	-0.74983	0.362248
chr9	84545485	85024179	NTRK2	0.0122841	2	35.786	657	580.465	0.00872764	-0.00395426	0.0297241	-0.436514	0.431292
chr9	85024179	85501462	NTRK2	-0.058908	2	35.0053	643	555.713	0.0103068	-0.0721097	-0.0404241	-0.602796	0.41245
chr9	85501462	87853335	AGTPBP1,LOC389765,NAA35,GOLM1,LOC101927623,C9orf153,ISCA1,ISCA1,TUT7,-,GAS1,GAS1RR,LOC440173,NFYCP2,LINC02872,DAPK1,CTSL,CTSL3P,CTSLP8	0.067405	2	41.2838	3155	2749.28	0.00441624	0.0592644	0.0741118	-0.467309	0.536948
chr9	87853335	88737403	LOC392364,LOC497256,CDK20,LOC102724156,SPATA31C2,SPIN1,NXNL2	-0.0225845	2	38.5389	1197	988.247	0.00782493	-0.0369157	-0.0086816	-0.581137	0.518874
chr9	88737403	89118807	MIR4289,C9orf47,S1PR3,SHC3	0.084168	2	39.1273	514	444.977	0.0120292	0.0618592	0.104385	-0.459773	0.621967
chr9	89118807	89303516	SHC3	-0.0636979	2	35.3642	238	208.732	0.0167493	-0.0938634	-0.0356282	-0.605382	0.417165
chr9	89303516	90033189	CKS2,SECISBP2,SEMA4D,GADD45G,UNQ6494,LOC101927847,MIR4290HG	0.209277	3	42.3895	1012	888.922	0.00900575	0.194322	0.223795	-0.36724	0.790077
chr9	90033189	90784012	MIR4290HG,LINC01508,LINC01501,DIRAS2	-0.0121318	2	37.162	1005	885.182	0.00848163	-0.0290295	0.00172745	-0.538686	0.505599
chr9	90784012	91437545	SYK,LOC100129316,LINC00484,AUH,NFIL3	0.110415	2	41.0733	889	781.955	0.00870605	0.0952352	0.125163	-0.446017	0.573428
chr9	91437545	91708969	MIR3910-1	-0.0946122	2	35.6166	361	308.972	0.0144647	-0.120484	-0.0711142	-0.636824	0.423495
chr9	91708969	91955719	ROR2	0.0526502	2	36.7346	346	296.777	0.0165255	0.0190677	0.083629	-0.518558	0.625455
chr9	91955719	92067108	SPTLC1	-0.120508	2	35.6442	152	128.388	0.0254687	-0.1614	-0.0755194	-0.787581	0.488247
chr9	92067108	93687194	SPTLC1,LOC100128076,LINC00475,PRSS47,IARS1,NOL8,CENPP,IPPK,BICD2,LOC101929748,ANKRD19P,ZNF484,LOC642943,FGD3,SUSD3,CARD19,NINJ1,WNK2,WNK2,C9orf129,FAM120AOS,FAM120A,PHF2,PHF2	0.081241	2	41.6278	2185	1875.49	0.00609907	0.0694879	0.0928724	-0.493061	0.620472
chr9	93687194	94696751	MIR4291,BARX1,BARX1-DT,PTPDC1,MIRLET7F1,LINC02603,ZNF169,NUTM2F,LOC100132077,MFSD14B,PCAT7,FBP2,FBP1	-0.0558103	2	37.2681	1353	1140.35	0.00784298	-0.071887	-0.042565	-0.653993	0.487205
chr9	94696751	95135965	AOPEP,FANCC	0.229873	3	46.111	608	521.397	0.0101537	0.212482	0.251912	-0.303044	0.739552
chr9	95135965	98134321	FANCC,PTCH1,LINC00476,ERCC6L2,LOC158435,LOC158434,HSD17B3,SLC35D2,ZNF367,HABP4,CDC14B,PRXL2C,LOC441455,ZNF510,ZNF782,LOC100132781,PTMAP11,NUTM2G,MFSD14C,CTSV,GAS2L1P2,ANKRD18CP,SUGT1P4-STRA6LP-CCDC180,CCDC180,LOC286359,TDRD7,TMOD1,TSTD2,NCBP1,XPA,PTCSC2,FOXE1,TRMO,HEMGN,ANP32B,NANS,TRIM14,CORO2A	-0.00914131	2	37.88	4080	3488.1	0.00433409	-0.0178132	-0.000694636	-0.576411	0.53811
chr9	98134321	98319736	CORO2A,TBC1D2,GABBR2	0.129892	2	41.9528	256	215.64	0.0172388	0.102397	0.166046	-0.414546	0.61487
chr9	98320441	98843549	GABBR2,ANKS6,GALNT12	-0.00893882	2	33.9533	724	607.792	0.0101379	-0.0271626	0.0100371	-0.576568	0.495014
chr9	98843549	100612389	GALNT12,COL15A1,TGFBR1,ALG2,SEC61B,NAMA,LOC101928438,NR4A3,STX17-AS1,STX17,ERP44,INVS,TEX10,MSANTD3,MSANTD3-TMEFF1,CAVIN4	0.072716	2	40.9674	2355	2073.34	0.00499172	0.0631373	0.0830528	-0.418169	0.551479
chr9	100612389	101182732	PLPPR1	-0.0775328	2	36.5597	725	641.153	0.0093109	-0.0939681	-0.0609638	-0.599564	0.324753
chr9	101183437	101609256	PLPPR1,BAAT,MRPL50,ZNF189,ALDOB,TMEM246-AS1,PGAP4,RNF20,GRIN3A	0.0351087	2	38.7241	571	510.361	0.00995	0.01456	0.0568167	-0.44238	0.510026
chr9	101609256	104740857	GRIN3A,LINC00587,CYLC2,LINC01492,LOC101928523,SMC2-AS1,SMC2,LOC105376194,OR13F1,OR13C4,OR13C3,OR13C8,OR13C5,OR13C2,OR13C9,OR13D1	-0.0463915	2	39.6236	3736	3370.97	0.00389904	-0.0528293	-0.0394489	-0.618133	0.337432
chr9	104740857	105459955	NIPSNAP3A,NIPSNAP3B,ABCA1,SLC44A1,FSD1L	0.06457	2	42.2595	981	835.551	0.0081112	0.0517292	0.0807445	-0.445626	0.519836
chr9	105459955	106575262	FSD1L,FKTN,TAL2,TMEM38B	-0.043091	2	37.741	1394	1217.94	0.00646816	-0.0533976	-0.0329004	-0.582608	0.367556
chr9	106575262	106984866	MIR8081,LINC01505,ZNF462	0.118446	2	43.0448	545	491.031	0.00945252	0.106152	0.134435	-0.335681	0.509056
chr9	106984866	107098371	ZNF462,LOC340512	-0.0511863	2	35.4942	157	138.425	0.0182001	-0.0795747	-0.0180799	-0.487347	0.414898
chr9	107098371	109568684	LOC340512,RAD23B,LINC01509,KLF4,ACTL7B,ACTL7A,ELP1,ABITRAM,CTNNAL1,TMEM245,FRRS1L,EPB41L4B,PTPN3,PTPN3,MIR3927	0.0431549	2	38.9093	3383	2922	0.00438351	0.036175	0.0512813	-0.5091	0.497076
chr9	109568684	109898623	PALM2AKAP2	-0.035355	2	35.6647	449	397.146	0.0117529	-0.0547541	-0.0178238	-0.559076	0.408621
chr9	109898623	110263107	PALM2AKAP2,C9orf152,TXN	0.137045	2	42.75	494	415.945	0.0106787	0.117418	0.156727	-0.356394	0.562006
chr9	110263107	110385776	TXNDC8,SVEP1	-0.100526	2	36.8269	167	144.453	0.0201732	-0.140084	-0.0624571	-0.677211	0.343594
chr9	110385776	110628296	SVEP1	0.0506227	2	45.0569	294	252.042	0.0131116	0.0282478	0.0695089	-0.452568	0.496673
